id,symbol,name,narrative,price,volume,market_cap
pell-network-token,pell,Pell Network Token,ai,0.00229922,525661.0,772184.0
tomb,tomb,Tomb,ai,0.00250681,4.8,768291.0
saakuru-labs,skr,Saakuru,ai,0.00109193,2.07,767091.0
taboo-token,taboo,Taboo,ai,7.784e-05,6472.78,761539.0
tarot,tarot,Tarot V1,ai,0.01119652,2.63,758005.0
aura-network-old,aura,Aura Network [OLD],ai,0.01858147,54.54,754408.0
vcgamers,vcg,VCGamers,ai,0.00750991,11676.65,751070.0
sin-city,sin,Sinverse,ai,0.00093198,402779.0,750923.0
lif3-lshare,lshare,LIF3 LSHARE (OLD),ai,25.43,1.79,743350.0
chain4energy,c4e,Chain4Energy,ai,0.0075393,10580.82,742849.0
qna3-ai,gpt,QnA3.AI,ai,0.00088952,162468.0,737138.0
arth,arth,ARTH,ai,1.66,8.91,731825.0
purefi,ufi,PureFi,ai,0.00774666,343.11,724047.0
usdx-money-staked-usdx,susdx,Stables Labs Staked USDX,ai,1.089,86349.0,722900.0
amber,amb,Ascendia (ex AirDAO),ai,0.00012758,186776.0,720780.0
pointpay-2,pxp,PointPay,ai,0.02394906,42997.0,718472.0
alchemist-ai,alch,Alchemist AI,meme,0.131968,15611423.0,112417686.0
unit-00-rei,rei,Rei,meme,0.094318,1189740.0,94297616.0
paal-ai,paal,PAAL AI,meme,0.096864,4767380.0,86925060.0
venice-token,vvv,Venice Token,meme,2.69,2591306.0,85628830.0
chaingpt,cgpt,ChainGPT,meme,0.090379,9242739.0,76327067.0
tagger,tag,TAGGER,meme,0.00045881,82938218.0,49785294.0
tokenbot-2,clanker,tokenbot,meme,37.51,3076488.0,37502105.0
revox,rex,REVOX,meme,0.01467655,5419382.0,29777973.0
tao-bot,taobot,tao.bot,meme,0.332282,25894.0,26594172.0
genius-ai,gnus,GENIUS AI,meme,2.01,30437.0,25023792.0
vedoraai,ved,VedoraAI,meme,0.276658,14.86,23781092.0
victoria-vr,vr,Victoria VR,meme,0.00280496,4654712.0,22836449.0
icecream-ai,icecream,IceCream AI,meme,0.01748297,2620.37,17483492.0
flock-2,flock,FLOCK,meme,0.150619,4528524.0,16596554.0
o-intelligence-coin,oi,O Intelligence Coin,meme,14378020.0,10246.63,14366364.0
metacade,mcade,Metacade,meme,0.00829566,913920.0,14040444.0
agent-virtual-machine,avm,Agent Virtual Machine,meme,0.262408,1166965.0,13945541.0
adex,adx,AdEx,meme,0.087362,10453999.0,13063181.0
kryll,krl,KRYLL,meme,0.305281,159872.0,12166167.0
meet48,idol,MEET48,meme,0.01297922,18136338.0,11713038.0
singularry,singularry,Singularry,meme,0.01154405,86752.0,11543059.0
coral-protocol,coral,Coral Protocol,meme,0.00109521,280177.0,10961864.0
opulous,opul,Opulous,meme,0.01790291,797941.0,8951459.0
vaiot,vai,VAIOT,meme,0.0230981,272451.0,8880611.0
kondux-v2,kndx,KONDUX,meme,0.01379634,5641.07,7556322.0
altered-state-token,asto,Altered State Machine,meme,0.00919319,549037.0,7549471.0
galeon,galeon,Galeon,meme,0.01012912,168741.0,7401913.0
rift-ai,rift,RIFT AI,meme,0.00703548,1168.52,7033347.0
soul-graph,grph,Soul Graph,meme,0.0053279,55057.0,5327594.0
osmi,osmi,OSMI,meme,0.02311839,23695.0,5245541.0
glorious-looking,glg,Glorious Looking,meme,0.358187,1998.08,5193665.0
openfabric,ofn,Openfabric AI,meme,0.02494341,108848.0,4827659.0
somnium-space-cubes,cube,Somnium Space CUBEs,meme,0.30688,5963.92,4553991.0
sharpe-ai,sai,Sharpe AI,meme,0.0138164,904195.0,4220021.0
alphakek-ai,aikek,AlphaKEK.AI,meme,0.01772379,10856.73,4206198.0
only1,like,LIKE,meme,0.01003901,635612.0,3967687.0
lush-ai,lush,LushAI,meme,0.00065216,602.18,3939261.0
muhdo-hub,dna,Muhdo Hub,meme,0.00188014,63699.0,3230377.0
reflect-base,rfl,Reflect,meme,0.219299,139186.0,3056215.0
imgn-labs,imgn,IMGN Labs,meme,0.00303293,86171.0,3024502.0
kin,kin,Kin,meme,1.15e-06,68171.0,3017634.0
libertai,ltai,LibertAI,meme,0.176,3280.54,2901093.0
distribute-ai,dis,Distribute.ai,meme,0.00361042,324891.0,2838970.0
lea-ai,lea,LEA AI,meme,0.0028381,27222.0,2827488.0
agenttank,tank,AgentTank,meme,0.00277235,649190.0,2768463.0
highkey,highkey,HighKey,meme,0.00271434,383194.0,2556476.0
widi,widi,WIDI,meme,0.00250683,56729.0,2494469.0
sogni-ai,sogni,Sogni AI,meme,0.00315305,637998.0,2428063.0
eliza,eliza,Eliza,meme,0.00225483,1579386.0,2254651.0
unibot,unibot,Unibot,meme,2.23,149974.0,2226249.0
johnny-suede,suede,Johnny Suede,meme,0.00464319,220826.0,2157343.0
lux-token,lux,Lux Token,meme,0.00196188,492434.0,1953141.0
synesis-one,sns,Synesis One,meme,0.00251552,302571.0,1864411.0
lumerin,lmr,Lumerin,meme,0.00287428,77833.0,1743921.0
locked-money,lmy,Locked Money,meme,0.00190465,13860.87,1648470.0
acid-ai,acid,Acid AI,meme,0.00163702,1185358.0,1636930.0
lumo-8b-instruct,lumo,Lumo-8B-Instruct,meme,0.00159639,1085415.0,1588059.0
apescreener,apes,ApeScreener,meme,0.01554981,13345.6,1554713.0
flork-cto,flork,FLORK CTO,meme,0.00162717,735419.0,1531301.0
octonetai,octo,OctonetAI,meme,0.01352205,125651.0,1351698.0
arbus,arbus,Arbus,meme,0.00250026,693771.0,1302199.0
agenius,agns,Madness.fun (Agenius),meme,0.0012939,20469.0,1255152.0
venture-mind-ai,vntr,VentureMind AI,meme,0.00246272,10693.92,1224788.0
angel-twin,angl,ANGL TOKEN,meme,0.00597849,245443.0,1195748.0
mindai,mdai,MindAI,meme,1.29,1437.77,1194082.0
mint-blockchain,mint,Mint Blockchain,meme,0.00673664,553185.0,1168288.0
rovr-network,rovr,ROVR Network,meme,0.01046751,6087.54,1155181.0
hdoki,oki,HDOKI,meme,0.00100536,21979.0,1089662.0
solify100,s100,Solify100,meme,0.00106089,539629.0,1058828.0
verida,vda,Verida Token,meme,0.00359681,79436.0,1051687.0
neurahub,neura,Neurahub,meme,0.01225899,7628.34,1042591.0
big-data-protocol,bdp,Big Data Protocol,meme,0.0430088,145262.0,1039024.0
data-bot,data,Databot,meme,0.00112346,1133.94,1038751.0
wisdomise,wsdm,Wisdomise AI,meme,0.00205775,86222.0,1003977.0
taolie-coin,taolie,TAOlie Coin,meme,0.00099072,5246.84,990804.0
orca-2,orcai,ORCA,meme,0.00089992,177795.0,899918.0
gloria-ai,gloria,Gloria AI,meme,0.00166688,3714.41,833442.0
grafi,grafi,Grafi,meme,0.00671072,101499.0,830578.0
bepro-network,bepro,Bepro,meme,7.962e-05,267854.0,797101.0
bitdoctorai,aidd,BitDoctorAI,meme,0.00358231,1763.53,792430.0
blormmy,blormmy,blormmy,meme,0.00079202,18140.07,791812.0
ring-ai,ring,Ring AI,meme,0.00759098,81081.0,758896.0
y,yai,Ÿ,meme,0.00814536,3070.85,749213.0
infinaeon,inf,Infinaeon,meme,0.00223389,30616.0,735413.0
fame-ai,fmc,FAME AI,meme,0.00026421,38055.0,686889.0
omira,omira,Omira,meme,0.00659449,2555.39,659441.0
chromia-s-eval-by-virtuals,eval,Chromia's EVAL by Virtuals,meme,0.00064543,326.84,645432.0
0xmonk,monk,0xMonk by Virtuals,meme,0.00062531,836.37,625309.0
0xsim-by-virtuals,sage,0xsim by Virtuals,meme,0.00062161,4.02,620594.0
satori-network,satori,Satori Network,meme,1.24,1549.87,618993.0
isaac-x,isaacx,Isaac X,meme,0.00083361,6686.11,610290.0
guru-network,guru,Guru Network,meme,0.00193804,193085.0,598840.0
neurashi,nei,Neurashi,meme,0.00170672,190904.0,572147.0
trenchbuddy,trench,TrenchBuddy,meme,0.00059188,5746.86,569747.0
terminal,terminal,Terminal,meme,0.00069529,24879.0,555873.0
qubecv-ai,qcv,QubeCV AI,meme,0.00060631,7191.63,545349.0
xo-protocol,xoxo,XO Protocol,meme,0.00180544,438049.0,533452.0
sui-depin,suidepin,Sui DePIN,meme,0.00053137,662.2,531371.0
aiki,aiki,Aiki,meme,0.00492854,13.84,492844.0
hedgewaterdao,$hwtr,HedgewaterDAO,meme,0.00452456,471.3,485041.0
whale-ecosystem,whale,Whale Ecosystem,meme,0.02312452,155.65,484559.0
mantis,m,Mantis,meme,0.00482139,64.0,481929.0
saa-ai,drpal,SAA-AI,meme,0.00041691,9699.58,416744.0
aurra-by-virtuals,aura,Aurra by Virtuals,meme,0.00041242,9031.92,408565.0
atua-ai,tua,Atua AI,meme,7.972e-05,10247.79,398596.0
y8u,y8u,Y8U,meme,0.0012949,99935.0,379236.0
ethy-ai,ethy,Ethy AI,meme,0.00041445,11924.04,377148.0
trackgood-ai,trai,Trackgood AI,meme,0.00036521,1766.33,365207.0
wonder-sites,wonder,Wonder Sites,meme,0.00036828,21175.0,357666.0
insightx,inx,InsightX,meme,0.00169832,648.54,348392.0
zen-ai-2,zenai,Zen AI,meme,0.00034448,257134.0,347727.0
stability-world-ai,aiw,Stability World AI,meme,0.00085194,11.99,344483.0
trava-finance,trava,Trava Finance,meme,8.134e-05,72473.0,339440.0
aigentx,agx,AGIX,meme,0.0033592,1951.94,335920.0
sola-ai,sola,SOLA AI,meme,0.00032398,169225.0,323951.0
wave,wav,WAVE,meme,0.00159467,4689.93,303954.0
gemach,gmac,Gemach,meme,0.00060789,3.53,303946.0
weird-medieval-memes,wmm,Weird Medieval Memes,meme,0.00029158,3131.31,291437.0
asknoel,noel,AskNoel,meme,0.00098346,308.01,289257.0
ai-pin,ai,AI PIN,meme,0.0036976,23.44,283832.0
moontax,cpai,Moontax,meme,0.00281693,7.44,281693.0
0chain,zcn,Zus,meme,0.0057294,165.59,277317.0
mixmob,mxm,MAXX AI,meme,0.00082684,8366.11,273179.0
vibe-ai-2,vibe,VIBE AI,meme,0.00029857,17049.27,265544.0
omnia,omnia,Omnia Protocol,meme,0.01125221,234780.0,260289.0
ai-research-orchestrator,aro,AI Research Orchestrator,meme,0.00024867,5.33,248667.0
lumi-agent,lumi,LUMI AGENT,meme,0.00024023,48782.0,240017.0
airight,airi,aiRight,meme,0.00018799,93322.0,238358.0
chronoeffector,chronoeffe,Chronoeffector,meme,0.00022586,343.12,225843.0
synthesizeai,synth,SynthesizeAI,meme,0.00022042,254.37,211832.0
rwai,rwai,RWAI by Virtuals,meme,0.0003003,706.19,210033.0
dnd,dnd,DND,meme,0.00020994,12588.88,209730.0
syntor-ai,tor,Syntor Ai,meme,0.00243355,4310.14,201165.0
the-upsider-ai,up,The Upsider AI,meme,0.0002009,1065.3,199528.0
chainaware-ai,aware,ChainAware.ai,meme,0.00790649,30.76,193713.0
agently,agi,Agently,meme,0.00037419,21.28,179127.0
polymtrade,pm,Polymtrade,meme,0.00016345,47062.0,164931.0
ainalyst,ain,AInalyst,meme,0.00016382,987.32,163538.0
benjamin,benji,BENJAMIN,meme,0.0003467,1114.31,162321.0
pipeiq,pipeiq,PipeIQ,meme,0.00016077,5151.55,160616.0
stellaryai,stelai,StellaryAI,meme,0.00024027,23.66,160518.0
mind-ai,ma,Mind AI,meme,0.00148889,251771.0,157079.0
vaultec,vlt,Vaultec,meme,0.00153424,28357.0,153302.0
dopamine,dope,Dopamine,meme,0.00121991,72651.0,152688.0
oxai,oxai,Oxai,meme,0.00378434,10.71,151374.0
iluminary-token,ilmt,iLuminary Token,meme,0.00933591,120953.0,148967.0
just-kira,kirai,JUST KIRA,meme,0.00013437,617.68,134370.0
beat-matchmaker,beat,Beat Matchmaker,meme,0.00132005,453.99,132005.0
keira,keira,Keira,meme,0.00024167,83.45,129654.0
redacted-terminal,███,Redacted Terminal,meme,0.00010151,247.15,111634.0
voyager-ai,voyage,Voyager AI,meme,0.0001167,5733.31,110797.0
bnb-agents,bnbai,BNB Agents,meme,0.00011299,219715.0,108248.0
octora-ai,octa,OCTORA AI,meme,0.00583237,4198.99,102569.0
cipherai,cipher,CipherAI,meme,0.00011235,464.76,98482.0
handle-fi,forex,handle.fi,meme,0.00082992,80596.0,94767.0
argo-3,argo,Argo,meme,9.322e-05,1.29,93217.0
eigencode,code,EIGENCODE,meme,9.294e-05,7351.07,92461.0
repo-analyzer-ai,repoalyze,REPO ANALYZER AI,meme,8.735e-05,1952.51,86468.0
auditai,audai,AuditAI,meme,0.00178752,78.56,80438.0
silentis,silentis,Silentis,meme,8.059e-05,49945.0,79196.0
filter-ai-2,filter,Filter AI,meme,0.00102244,23863.0,78694.0
gemdetector-ai,gemai,GemDetector.ai,meme,9.759e-05,103.81,78050.0
faceless,faceless,FACELESS,meme,8.078e-05,3026.21,75607.0
agentik-dex,agentik,Agentik DEX,meme,0.00014845,312.45,74106.0
trackius-ai,tkus,Trackius.ai,meme,7.615e-05,10389.63,72297.0
trebly,treb,Trebly,meme,7.26e-05,2462.01,72193.0
zereus-ai,zereus,Zereus AI,meme,5.027e-05,513.2,50218.0
eye-future-by-virtuals,eye,Eye Future by Virtuals,meme,4.971e-05,338.62,49706.0
ai-dev-agent,aidev,AI Dev Agent,meme,0.00063697,108548.0,49479.0
sentient-memes-producer,memetic,sentient memes producer,meme,5.246e-05,437.98,49245.0
auralex-ai,aura,Auralex AI,meme,4.454e-05,48.71,44530.0
corporate-audit-ai,audit,Corporate Audit AI,meme,4.372e-05,40.94,43653.0
tranchevest,tranche,TrancheVest,meme,4.215e-05,1290.11,42108.0
social-lens-ai,lens,Social Lens Ai,meme,0.00041302,66.7,41296.0
curiso,cur,Curiso,meme,4.119e-05,699.97,40273.0
launch-on-usd1,l,Launch On USD1,meme,3.99617e-07,193.68,39965.0
ocada-ai,ocada,OCADA.AI,meme,0.00066583,143.25,37439.0
nora,nora,NORA,meme,3.654e-05,500.11,36514.0
agora-by-virtuals,agora,Agora by Virtuals,meme,3.271e-05,13.64,32707.0
tsuba,tsuba,TSUBA,meme,3.234e-05,3.01,32338.0
pixocracy,pix,Pixocracy,meme,3.175e-05,7.38,31730.0
insora-ai,$insora,INSORA AI,meme,0.00031186,35.84,31186.0
kanzzai,kaai,KanzzAI,meme,0.00030975,138.35,30975.0
codease,codon,CodEase,meme,3.202e-05,29.1,30542.0
neuravox,$vox,Neuravox,meme,0.00029878,171.16,29878.0
39a-fun,39a,39a.fun,meme,2.978e-05,892.69,29288.0
agentverse,agv,AgentVerse,meme,2.805e-05,18.25,28041.0
metainside-by-virtuals,min,MetaInside by Virtuals,meme,2.582e-05,1375.04,25820.0
ai-trader-agent,ait,AI Trader Agent,meme,2.996e-05,15.51,25404.0
kendo-ai,$realkendo,Kendo AI,meme,2.5e-05,270.71,24650.0
exodus-ai,exo,Exodus AI,meme,2.426e-05,117.31,23991.0
navigator-ai,nav,Navigator AI,meme,2.383e-05,4.08,23815.0
apollo-ai-by-virtuals,apl,APOLLO AI by Virtuals,meme,2.277e-05,2.17,22767.0
virtubeauty-by-virtuals,vbea,VirtuBeauty by Virtuals,meme,2.35e-05,12.76,22568.0
neurostack,vision,NeuroStack,meme,2.024e-05,2.75,20241.0
beingai,being_ai,BEINGAI,meme,2.042e-05,21.11,20234.0
goosepumpsai,goosepumps,GoosepumpsAI,meme,2.016e-05,21.85,20131.0
xetra-ai,xetra,Xetra AI,meme,0.00018389,5.1,18389.02
cybertrader-ai,cyb,Cybertrader AI,meme,1.887e-05,53.04,18243.67
sheerluck-ai,sheerluck,Sheerluck AI,meme,1.805e-05,234.28,17896.78
ua1,ua1,UA1,meme,0.00029059,1342.33,17811.84
superfruits-ai,supai,SuperFruits AI,meme,1.771e-05,138.58,17708.58
safe-quantum-wallet,sqw,Safe Quantum Wallet,meme,0.00017655,1249.72,17651.87
docusol,docusol,DocuSol,meme,1.742e-05,17.04,17270.8
prediction-arena,arena,Prediction Arena,meme,1.697e-05,956.88,16905.31
beliefteam,beliefteam,Beliefteam,meme,1.677e-05,1.21,16751.93
artificial-isle-clams,clams,Artificial Isle Clams,meme,1.734e-05,43.42,16469.05
prol-ai,prol,Prol AI,meme,1.711e-05,7.54,16192.91
miraya-7f,m7f,Miraya 7f,meme,1.623e-05,16.28,16188.22
eralabs,eralab,EraLabs,meme,1.593e-05,13.39,15889.84
origin3d,o3d,Origin3D,meme,1.576e-05,4.0,15764.89
hygea-ai,hgai,Hygea AI,meme,0.01388193,53.41,13881.93
elixir-ai,elxai,ELIXIR AI,meme,1.367e-05,626.85,13874.04
1hub-ai,1hub,1Hub.ai,meme,3.145e-05,340.53,13695.37
jobseek,$jobseek,JOBSEEK,meme,0.00013364,541.47,13329.78
alina-ai,alinaintel,ALINA AI,meme,1.289e-05,1.3,12882.46
ai99x,ai99x,ai99x,meme,1.307e-05,8.4,12394.29
itronixai,itxs,ItronixAI,meme,1.095e-05,129.32,10945.57
brooder,brood,Brooder,meme,1.183e-05,1.53,10897.07
yod-agent,yod,Yod Agent,meme,1.207e-05,13.85,10855.02
fortify-ai,fai,FORTIFY AI,meme,1.06e-05,31.57,10597.6
julia-swarm-syndicate,jss,Julia Swarm Syndicate,meme,1.084e-05,110.8,10465.83
xyradao-by-virtuals,xyra,XyraDAO by VIRTUALS,meme,2.085e-05,10.42,10211.37
mox-ai,$moxi,MOX AI,meme,9.88e-06,5.06,9880.73
charm-ai,charm,Charm AI,meme,9.44e-06,2.92,9421.94
pavise,pavise,Pavise,meme,9.25e-06,7.53,9249.17
digger-ai,diggai,DIGGER AI,meme,8.01e-06,163.98,8001.42
akachi,akachi,AKACHI,meme,7.66e-06,7.37,7662.38
ascia,ascia,ASCIA,meme,7.45e-06,2.31,7439.8
gearup,gup,GearUp,meme,0.00068924,2.38,6892.37
grid-protocol,grid,Grid Protocol,meme,8.61e-06,4.61,6627.04
asix-2,asix,ASIX,meme,5.77e-06,1.099,5770.58
chatxzi-by-ai,cxzi,chatXZI by AI,meme,6.18e-06,10.9,5620.76
roboflux,$rfq,RoboFlux,meme,5.391e-05,34.93,5390.94
nodev-ai,nodev,NoDev AI,meme,5.3e-06,148.97,5280.98
cypher-ai-2,cypher,Cypher AI,meme,3.842e-05,52.59,3838.29
degent,degent,Degent,meme,4.01e-06,10.56,3125.68
trendix,trdx,Trendix,meme,2.896e-05,25.25,2891.31
gracy,gracy,Gracy,meme,0.02035804,34350.0,0.0
imgnai,imgnai,imgnAI,meme,0.00446875,388.8,0.0
gptplus,gptplus,GPTPlus,meme,8.225e-05,88702.0,0.0
reform-dao,rfrm,Reform DAO,meme,0.0270422,255230.0,0.0
coinrobot-ai,coinrobot,CoinRobot.AI,meme,1.29,18230.57,0.0
sage-union,sagu,Sage Union,meme,4.64091e-07,71.15,0.0
matrix-one,matrix,Matrix One,meme,3.949e-05,74463.0,0.0
iris-ecosystem,iristoken,Iris Ecosystem,meme,0.0030337,8074.9,0.0
apecoin,ape,ApeCoin,gaming,0.593332,16231067.0,474619835.0
axie-infinity,axs,Axie Infinity,gaming,2.11,27391685.0,348961758.0
stepn,gmt,GMT,gaming,0.04223936,20147625.0,123933176.0
illuvium,ilv,Illuvium,gaming,10.18,5701273.0,96507122.0
yield-guild-games,ygg,Yield Guild Games,gaming,0.146038,11683217.0,76881783.0
gods-unchained,gods,Gods Unchained,gaming,0.116501,849473.0,44396526.0
wilder-world,wild,Wilder World,gaming,0.131635,736456.0,42688706.0
magic,magic,Treasure,gaming,0.118042,8779586.0,36353257.0
my-neighbor-alice,alice,My Neighbor Alice,gaming,0.374893,6883508.0,34542977.0
mobox,mbox,Mobox,gaming,0.053983,71982663.0,26975793.0
alien-worlds,tlm,Alien Worlds,gaming,0.00420721,8610564.0,24623851.0
league-of-kingdoms,loka,League of Kingdoms,gaming,0.055929,15097489.0,20942977.0
karrat,karrat,Karrat,gaming,0.0312402,609537.0,19011116.0
aavegotchi,ghst,Aavegotchi,gaming,0.36669,10665819.0,18753900.0
sweatcoin,sweat,SWEAT,gaming,0.00221911,4306643.0,16877861.0
xborg,xbg,XBorg,gaming,0.069707,43032.0,14979238.0
star-atlas-dao,polis,Star Atlas DAO,gaming,0.05052,220737.0,14929653.0
cornucopias,copi,Cornucopias,gaming,0.01226912,255978.0,12637962.0
ix-token,ixt,Planet IX,gaming,0.079651,27105.0,11486319.0
metahero,hero,Metahero,gaming,0.0010219,218892.0,9571102.0
guild-of-guardians,gog,Guild of Guardians,gaming,0.01251789,560787.0,9220901.0
game7,g7,Game7,gaming,0.00406818,200321.0,9200032.0
sidus,sidus,Sidus,gaming,0.00069361,575306.0,7695044.0
shrapnel-2,shrap,Shrapnel,gaming,0.00468248,162375.0,6947201.0
aurory,aury,Aurory,gaming,0.090244,9028.13,6779957.0
heroes-of-mavia,mavia,Heroes of Mavia,gaming,0.129885,2469881.0,6696264.0
ufo-gaming,ufo,UFO Gaming,gaming,2.24191e-07,158270.0,5774633.0
step-app-fitfi,fitfi,Step App,gaming,0.00146295,2174518.0,5744191.0
starlink,starl,StarLink,gaming,5.00922e-07,1014343.0,4999609.0
phantasma,soul,Phantasma Phoenix,gaming,0.04004655,205645.0,4971917.0
draggin-karma-points,dkp,Draggin Karma Points,gaming,0.00120049,3495.84,4794155.0
genopets,gene,Genopets,gaming,0.057321,47821.0,4633375.0
moon-tropica,cah,Moon Tropica,gaming,1.6,11922.06,4496700.0
defi-kingdoms,jewel,DeFi Kingdoms,gaming,0.03677729,54185.0,4135590.0
sipher,sipher,SIPHER,gaming,0.02937093,6879.8,3974106.0
derace,zerc,zkRace,gaming,0.03079548,201155.0,3694449.0
splinterlands,sps,Splintershards,gaming,0.00719141,173622.0,3521423.0
artyfact,arty,Artyfact,gaming,0.147938,1405234.0,3333445.0
the-virtua-kolect,tvk,Virtua,gaming,0.02569164,2849.0,2158007.0
gam3s-gg,g3,GAM3S.GG,gaming,0.0040813,806861.0,1898854.0
senate,senate,SENATE,gaming,0.00641677,79929.0,822017.0
bag,bag,Bag,gaming,0.00012487,125177.0,745321.0
redfox-labs-2,rfox,RFOX,gaming,0.00034621,79.35,667806.0
perion,perc,Perion,gaming,0.0095611,79823.0,376356.0
gram-ecosystem,grampus,GRAM Ecosystem,gaming,0.00154188,57079.0,306290.0
nifty-league,nftl,Nifty League,gaming,0.00023176,62.89,231757.0
lucha,lucha,Lucha,gaming,0.01784667,322.83,220682.0
fourth-star,fstr,Fourth Star,gaming,0.01789919,873.21,181745.0
exeedme,xed,Exeedme [OLD],gaming,0.00176046,5.58,158442.0
metafighter,mf,MetaFighter,gaming,0.00014238,74714.0,150416.0
eldarune,elda,Eldarune,gaming,0.00055789,1572.18,144297.0
love-monster,love,Love Monster,gaming,2.567e-05,84139.0,121906.0
gunstar-metaverse,gsts,Gunstar Metaverse,gaming,0.00022628,495.61,76050.0
crypto-royale,roy,Crypto Royale,gaming,0.00052959,91.72,63947.0
king-of-legends-2,kol,King of Legends,gaming,0.00014699,30040.0,42898.0
rebel-bots,rbls,Rebel Bots,gaming,0.00014397,5.83,41038.0
bonkersmemetoken,bonkers,BonkersMemeToken,gaming,1.692e-05,274.63,9582.06
burger-swap,burger,BurgerCities,gaming,0.00278447,224509.0,0.0
bounty-temple,tyt,Bounty Temple,gaming,0.00392082,97511.0,0.0
venator-universe,vnt,Venator Universe,gaming,0.271948,103193.0,0.0
medieval-empires,mee,Medieval Empires,gaming,0.00262714,118587.0,0.0
